file,md5,start,end,spoken_language,signed_language,dataset,text,extra
videos/Ohio_Ohioan.mp4,37ae635601b4ca0c0a3e913d591c8883,0,0,en,ase,whatsthatsign,"Ohio, Ohioan","{""signpuddle_id"": ""1206"", ""sign_fsw"": ""AS17620S2fe00S10006S11502S19220S17620M518x539S17620496x461S11502482x481S19220497x500S17620496x523"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.069, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Oklahoma_Oklahoman.mp4,eba7edfa9c2c41d30a5f573db27ea752,0,0,en,ase,whatsthatsign,"Oklahoma, Oklahoman","{""signpuddle_id"": ""1101"", ""sign_fsw"": ""AS17620S2fe00S10006S14020S1dc20S1f720M515x552S17620499x449S14020485x469S1dc20490x503S1f720494x537"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.935, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Olympics_Olympic_Games_Olympic.mp4,a02734892987a735d1ac2634d7538396,0,0,en,ase,whatsthatsign,"Olympics, Olympic Games, Olympic","{""signpuddle_id"": ""1779"", ""sign_fsw"": ""AS1ce10S2fe00S1ce4fS2fe00S21406S20a10S2c500S2c514M563x532S1ce10504x482S1ce4f478x490S20a10487x517S2c500523x468S2c514437x501"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.902, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Oregon_Oregonian.mp4,bd7c7f76d779bdde226a54918ab106bd,0,0,en,ase,whatsthatsign,"Oregon, Oregonian","{""signpuddle_id"": ""1262"", ""sign_fsw"": ""AS17620S2fe00S10006S2e500M512x523S17620493x477S2e500489x496"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.602, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/P.mp4,fbc9f0c887b6d518a702a3185fbd3a99,0,0,en,ase,whatsthatsign,P,"{""signpuddle_id"": ""67"", ""sign_fsw"": ""AS14051S2fe00S10006M516x512S14051485x488"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.802, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/PB_peanut_butter_Pacific_Beach.mp4,0e089d510a9ac08c24a402af2590f9eb,0,0,en,ase,whatsthatsign,"PB, peanut butter, Pacific Beach","{""signpuddle_id"": ""68"", ""sign_fsw"": ""AS14051S2fe00S10006S14720M516x525S14051485x475S14720499x503"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.2, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/PO_post_office.mp4,67956695665707e3ad99f3b42b70ee7c,0,0,en,ase,whatsthatsign,"PO, post office","{""signpuddle_id"": ""1542"", ""sign_fsw"": ""AS14051S2fe00S10006S17620M516x522S14051485x478S17620498x506"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.8, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Pennsylvania_Pennsylvanian.mp4,7f98d15e1944aebcf8fdb00f31962bb5,0,0,en,ase,whatsthatsign,"Pennsylvania, Pennsylvanian","{""signpuddle_id"": ""1207"", ""sign_fsw"": ""AS14051S2fe00S10006S1f720M516x522S14051485x479S1f720493x507"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.635, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Pepsi_pepsi.mp4,4f45ad691df65fa44d70af8e9012cb38,0,0,en,ase,whatsthatsign,"Pepsi, pepsi","{""signpuddle_id"": ""518"", ""sign_fsw"": ""AS19200S30000S10006S27102M538x549S2ff00482x483S19200517x488S27102522x509"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.369, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Poland_Pole_Polish.mp4,d750c8d5142c941c8b7aa23bcec12b03,0,0,en,ase,whatsthatsign,"Poland, Pole, Polish","{""signpuddle_id"": ""1279"", ""sign_fsw"": ""AS18541S38511S10006S20500S2d508S38517S20500M524x517S36d00479x484S18541465x498S2d508490x493S20500514x502"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.902, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Poland_Polish.mp4,95cab5e70e79f7e36467e771eb7035df,0,0,en,ase,whatsthatsign,"Poland, Polish","{""signpuddle_id"": ""1278"", ""sign_fsw"": ""AS1f540S33200S10006S20e00S22f00M544x530S33100482x483S1f540495x506S20e00525x507S22f00519x491"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.935, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Puerto_Rico_Puerto_Rican.mp4,aa5d3cf61ea8ecf1da1cfcb4307ced5e,0,0,en,ase,whatsthatsign,"Puerto Rico, Puerto Rican","{""signpuddle_id"": ""1267"", ""sign_fsw"": ""AS14051S2fe00S2035aS2fe00S21400S20500S11a51S20500M522x527S2035a479x496S14051483x474S11a51495x501"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.002, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Puerto_Rico_Puerto_Rican_public_relations.mp4,8e84f29336e81db88220fd3946988d6f,0,0,en,ase,whatsthatsign,"Puerto Rico, Puerto Rican, public relations, PR","{""signpuddle_id"": ""1208"", ""sign_fsw"": ""AS14051S2fe00S10006S11a20M516x529S14051485x471S11a20498x499"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.935, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Q.mp4,6c25e5964548f5ba94a547b4798aac91,0,0,en,ase,whatsthatsign,Q,"{""signpuddle_id"": ""233"", ""sign_fsw"": ""AS1f051S2fe00S10006M515x512S1f051485x489"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.102, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/R.mp4,69d22584265bad58dfb7878b9a5263ee,0,0,en,ase,whatsthatsign,R,"{""signpuddle_id"": ""56"", ""sign_fsw"": ""AS11a20S2fe00S10006M508x515S11a20493x485"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.202, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/RB_root_beer.mp4,783b29aed293e37e17257e9fd0f7ccb6,0,0,en,ase,whatsthatsign,"RB, root beer","{""signpuddle_id"": ""792"", ""sign_fsw"": ""AS11a20S2fe00S10006S14720M508x528S11a20493x472S14720494x506"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.967, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/RR_rock___roll_rock_and_roll.mp4,a526e4995fd832417d3ea968a1a75518,0,0,en,ase,whatsthatsign,"RR, rock & roll, rock and roll, rock 'n' roll, rock n roll","{""signpuddle_id"": ""1847"", ""sign_fsw"": ""AS11a20S2fe00S10006S11a20M508x532S11a20493x468S11a20493x502"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.902, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Rhode_Island_Rhode_Islander.mp4,a4fe357babeaa555054bc7f640c7256c,0,0,en,ase,whatsthatsign,"Rhode Island, Rhode Islander","{""signpuddle_id"": ""1210"", ""sign_fsw"": ""AS11a20S2fe00S10006S19220M511x527S11a20490x474S19220490x508"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.735, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Russia_Russian.mp4,391c91f8804a86b67f8d50bcb4224ce4,0,0,en,ase,whatsthatsign,"Russia, Russian","{""signpuddle_id"": ""1276"", ""sign_fsw"": ""AS10012S30004S10006S20e00S26506S28108M554x527S2ff00482x483S10012498x512S26536533x519S28108534x492"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.735, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/S.mp4,141e1e38ba853376cbecd4d7df05949b,0,0,en,ase,whatsthatsign,S,"{""signpuddle_id"": ""268"", ""sign_fsw"": ""AS20320S2fe00S10006M508x508S20320493x493"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.933, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/SF_San_Francisco_Santa_Fe.mp4,25d1f44290f18a9cac0141c91bca1867,0,0,en,ase,whatsthatsign,"SF, San Francisco, Santa Fe","{""signpuddle_id"": ""270"", ""sign_fsw"": ""AS20320S2fe00S10006S1ce20M511x525S20320490x476S1ce20489x495"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.267, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Saturday.mp4,4473facb990e522192ab33fbd2bba991,0,0,en,ase,whatsthatsign,Saturday,"{""signpuddle_id"": ""612"", ""sign_fsw"": ""AS20300S2fe00S10006S2ea06M513x517S20300493x483S2ea06488x502"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.967, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Scotland_Scottish_Scots.mp4,0b693e63265b8e05a092ee87c0396add,0,0,en,ase,whatsthatsign,"Scotland, Scottish, Scots","{""signpuddle_id"": ""1266"", ""sign_fsw"": ""AS14402S38600S10006S20e00S23304M541x534S37606459x466S14402462x472S20e00496x475S23304511x471"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.9, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Sept_September.mp4,fa430be72b3318da279d9553675d6f17,0,0,en,ase,whatsthatsign,"Sept, September","{""signpuddle_id"": ""903"", ""sign_fsw"": ""AS20320S2fe00S10006S14a20S14051S1fb20M516x543S20320498x458S14a20498x477S14051485x496S1fb20498x524"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.202, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/South_Africa_South_African.mp4,eb7cd6c57dce4f0f8af8e5c549ab3050,0,0,en,ase,whatsthatsign,"South Africa, South African","{""signpuddle_id"": ""2337"", ""sign_fsw"": ""AS10004S2fe00S10006S22a04S14c20S2fe00S10006S2880bS18526M522x561S10004493x439S22a04495x473S14c20479x495S2880b502x513S18526507x536"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.466, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/South_Carolina_South_Carolinian.mp4,64230d9e9e9c526b928411ddf4380097,0,0,en,ase,whatsthatsign,"South Carolina, South Carolinian","{""signpuddle_id"": ""1211"", ""sign_fsw"": ""AS20320S2fe00S10006S16d20M509x520S20320493x481S16d20492x500"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.935, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/South_Dakota_South_Dakotan_San_Diego.mp4,f3ef3d4664599ec93f117b01c536add8,0,0,en,ase,whatsthatsign,"South Dakota, South Dakotan, San Diego, SD","{""signpuddle_id"": ""269"", ""sign_fsw"": ""AS20320S2fe00S10006S10120M508x525S20320492x476S10120492x495"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.1, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Spain_Spaniard_Spanish.mp4,edfefa73e3448d48afd1a04c62968d28,0,0,en,ase,whatsthatsign,"Spain, Spaniard, Spanish","{""signpuddle_id"": ""2225"", ""sign_fsw"": ""AS10001S38507S10009S38501S20500S20500S26500S26510S10601S10609M544x537S36d00479x507S10001522x507S10009457x507S26500527x494S26510459x494S10601521x463S10609456x463"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.667, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Spanish_Mexico_Mexican.mp4,16b811e7a6493454f18ae33a1e06c42d,0,0,en,ase,whatsthatsign,"Spanish, Mexico, Mexican","{""signpuddle_id"": ""26"", ""sign_fsw"": ""AS10601S38507S1060aS2fe00S20500S22a03S10602S21400S20500M543x530S36d00479x473S10601520x470S22a03515x494S1060a481x515S10602502x511"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.733, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Sunday.mp4,ed7cf302d145c4d5559786353a89c1e1,0,0,en,ase,whatsthatsign,Sunday,"{""signpuddle_id"": ""590"", ""sign_fsw"": ""AS15a20S2fe00S15a28S2fe00S38006S2e508S2e510M532x530S15a20513x471S15a28475x471S2e508509x503S2e510469x502"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.336, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Sweden_Swedish_Swede.mp4,845503a066414375e1843d198156242d,0,0,en,ase,whatsthatsign,"Sweden, Swedish, Swede","{""signpuddle_id"": ""1184"", ""sign_fsw"": ""AS14c51S2fe00S2035aS2fe00S20e00S22f00S18551M519x532S2035a481x512S14c51492x506S22f00490x490S18551490x469"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.869, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Switzerland_Swiss.mp4,45ce504f3bceb6a468e2d6ffed452028,0,0,en,ase,whatsthatsign,"Switzerland, Swiss","{""signpuddle_id"": ""1287"", ""sign_fsw"": ""AS16d02S38510S10006S20e00S2330aM513x533S16d02487x468S20e00491x488S2330a487x503"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.269, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/T.mp4,9b264730e28ca53cf84039f253dac4c5,0,0,en,ase,whatsthatsign,T,"{""signpuddle_id"": ""261"", ""sign_fsw"": ""AS1fb20S2fe00S10006M508x510S1fb20493x491"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.236, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/TH_Thursday.mp4,a70cabdfbcc804082b1d47137e5b307b,0,0,en,ase,whatsthatsign,"TH, Thursday","{""signpuddle_id"": ""599"", ""sign_fsw"": ""AS1fb20S2fe00S10006S11502M515x519S1fb20500x481S11502485x504"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.102, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/TH_tongue.mp4,1f3284feb15d6a221739d5d23c9b57ce,0,0,en,ase,whatsthatsign,TH tongue,"{""signpuddle_id"": ""2354"", ""sign_fsw"": ""AS36300M518x518S36300482x483"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.633, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/TV_television.mp4,164fdc096af2abaa0b95773d9b4c4401,0,0,en,ase,whatsthatsign,"TV, television","{""signpuddle_id"": ""262"", ""sign_fsw"": ""AS1fb20S2fe00S10006S10e20M508x527S1fb20493x474S10e20493x497"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.2, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Taiwan_Taiwanese.mp4,90b316e40c0080196ec5b47546b5bfa7,0,0,en,ase,whatsthatsign,"Taiwan, Taiwanese","{""signpuddle_id"": ""1180"", ""sign_fsw"": ""AS20311S33d00S10006S23004S26602M537x541S33b00482x483S20311516x513S23004489x523S26602481x516"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.002, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Tennessee_Tennessean.mp4,fef376f2bc1060a92bde42578442b6f6,0,0,en,ase,whatsthatsign,"Tennessee, Tennessean","{""signpuddle_id"": ""1102"", ""sign_fsw"": ""AS1fb20S2fe00S10006S14a20S11920S11920M511x549S1fb20496x451S14a20496x474S11920490x493S11920490x523"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.835, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Texas_Texan.mp4,73549c69df9fbe621165cf2697808736,0,0,en,ase,whatsthatsign,"Texas, Texan","{""signpuddle_id"": ""1264"", ""sign_fsw"": ""AS10620S2fe00S10006S23b04M522x518S10620479x482S23b04503x497"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.833, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Thailand_Thai.mp4,a8c6961e22aae16e5d60fb9ea988dcae,0,0,en,ase,whatsthatsign,"Thailand, Thai","{""signpuddle_id"": ""1277"", ""sign_fsw"": ""AS10011S33200S10006S20500S2c601M537x534S33100482x483S10011502x504S2c601518x492"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.802, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Thanksgiving.mp4,4696f86e2caec3ff53f17c27b8d50111,0,0,en,ase,whatsthatsign,Thanksgiving,"{""signpuddle_id"": ""1607"", ""sign_fsw"": ""AS12b11S30004S10006S20500S22a04S13f11S38510S20500M518x593S2ff00482x483S12b11480x513S22a04494x538S20500496x556S13f11481x570"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.833, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Thursday.mp4,c429de315e7ec409ffe2b8cfe9f186af,0,0,en,ase,whatsthatsign,Thursday,"{""signpuddle_id"": ""610"", ""sign_fsw"": ""AS11502S2fe00S10006S2ea06M518x518S11502483x483S2ea06493x503"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.869, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Tuesday.mp4,a7147c8f29ca93acb1974e2115dc2bb1,0,0,en,ase,whatsthatsign,Tuesday,"{""signpuddle_id"": ""597"", ""sign_fsw"": ""AS1fb00S2fe00S10006S2ea06M513x520S1fb00492x481S2ea06488x505"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.369, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/U.mp4,2e9b84e18fa14e176aaf408f0a8c507d,0,0,en,ase,whatsthatsign,U,"{""signpuddle_id"": ""48"", ""sign_fsw"": ""AS11520S2fe00S10006M508x515S11520493x485"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.536, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/USA_United_States_of_America.mp4,62111bc1b90b483170c98abf81ae3a83,0,0,en,ase,whatsthatsign,"USA, United States of America","{""signpuddle_id"": ""1106"", ""sign_fsw"": ""AS11520S2fe00S10006S20320S1f720M510x534S11520495x466S20320495x500S1f720490x519"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.835, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/US_United_States.mp4,382c846e9e92f1acbf633479fd943a4c,0,0,en,ase,whatsthatsign,"US, United States","{""signpuddle_id"": ""1107"", ""sign_fsw"": ""AS11520S2fe00S10006S20320M508x525S11520493x476S20320493x510"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.468, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Utah_Utahn_Utahan.mp4,6d41554f9da072c7881384a23f3837fb,0,0,en,ase,whatsthatsign,"Utah, Utahn, Utahan","{""signpuddle_id"": ""1273"", ""sign_fsw"": ""AS11511S30006S10006S20e00S22114M551x525S2ff00482x483S11511513x498S20e00531x495S22114525x488"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.102, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/V_2_two.mp4,aa1c494f04088130f6415190bf75fecf,0,0,en,ase,whatsthatsign,"V, 2, two","{""signpuddle_id"": ""35"", ""sign_fsw"": ""AS10e20S2fe00S10006M508x515S10e20493x485"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.102, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Valentine_s_heart.mp4,63c32985c50781bc8ec4439a53f8af4e,0,0,en,ase,whatsthatsign,"Valentine's, heart","{""signpuddle_id"": ""1613"", ""sign_fsw"": ""AS10002S38511S1000aS38511S21100S28c0bS28c13M521x531S36d00479x469S10002487x478S1000a456x478S21100480x482S28c3b487x496S22a33495x513S22a03488x517S28c33462x496S22a35467x512S22a15472x517"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.002, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Venezuela_Venezuelan_Vietnam.mp4,414c04725eceddaa442d1f83c30249ef,0,0,en,ase,whatsthatsign,"Venezuela, Venezuelan, Vietnam, Vietnamese","{""signpuddle_id"": ""2235"", ""sign_fsw"": ""AS10e20S2fe00S10006S29904M514x531S10e20487x469S29904500x499"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.766, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Vietnam_Vietnamese.mp4,b890ee16667728bdcda1e9849931e805,0,0,en,ase,whatsthatsign,"Vietnam, Vietnamese","{""signpuddle_id"": ""1274"", ""sign_fsw"": ""AS10e21S30007S10006S20500S22a04S11920S30006S20500M550x529S2ff00482x483S10e21513x482S22a04537x503S11920515x503"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.035, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Virginia_Virginian.mp4,fa214c2118ca6c411b12c2dbc96d4771,0,0,en,ase,whatsthatsign,"Virginia, Virginian","{""signpuddle_id"": ""1213"", ""sign_fsw"": ""AS10e20S2fe00S10006S1f720M510x525S10e20495x476S1f720490x510"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.468, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/W_6_six.mp4,9151eefb4ff728d1f3d015c70c735f7a,0,0,en,ase,whatsthatsign,"W, 6, six","{""signpuddle_id"": ""169"", ""sign_fsw"": ""AS18720S2fe00S10006M509x515S18720491x486"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.866, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Washington_Washingtonian.mp4,e23a8f09a23a037239fc7ededb1238d6,0,0,en,ase,whatsthatsign,"Washington, Washingtonian","{""signpuddle_id"": ""1271"", ""sign_fsw"": ""AS18702S38507S10006S20500S2bd00M539x523S36d00479x501S18702510x505S2bd00517x477"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.935, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Wednesday.mp4,5255447527f06ee6858a42ee2b88ce9a,0,0,en,ase,whatsthatsign,Wednesday,"{""signpuddle_id"": ""598"", ""sign_fsw"": ""AS18700S2fe00S10006S2ea0aM513x524S18700491x476S2ea0a488x509"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.067, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/West_Virginia_West_Virginian.mp4,a45635ce19f0bb581789fc89663a0b05,0,0,en,ase,whatsthatsign,"West Virginia, West Virginian","{""signpuddle_id"": ""1214"", ""sign_fsw"": ""AS18720S2fe00S10006S26506S10e20S2fe00S10006S1f720M520x541S18720484x460S26506505x473S10e20486x492S1f720481x526"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.902, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Wisconsin_Wisconsinite.mp4,587628abf084f609b58df1f046a7cc3a,0,0,en,ase,whatsthatsign,"Wisconsin, Wisconsinite","{""signpuddle_id"": ""1105"", ""sign_fsw"": ""AS18720S2fe00S10006S19220S20320M511x535S18720489x465S19220490x497S20320490x520"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.702, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Wyoming_Wyomingite.mp4,ab46636faa278cc20a0e6b3ba4f1ebfa,0,0,en,ase,whatsthatsign,"Wyoming, Wyomingite","{""signpuddle_id"": ""1108"", ""sign_fsw"": ""AS18720S2fe00S10006S19a20S17620M514x537S18720491x464S19a20486x497S17620492x521"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.802, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/X.mp4,dd183bfcc90052c5a5d07584ac05122a,0,0,en,ase,whatsthatsign,X,"{""signpuddle_id"": ""28"", ""sign_fsw"": ""AS10620S2fe00S10006M511x513S10620490x487"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.135, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Y.mp4,1c869a610e50817eb17cdc399359a3d8,0,0,en,ase,whatsthatsign,Y,"{""signpuddle_id"": ""180"", ""sign_fsw"": ""AS19a20S2fe00S10006M514x510S19a20486x490"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.702, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/YouTube.mp4,0130a3687cf77b2182be3d22bbc4d672,0,0,en,ase,whatsthatsign,YouTube,"{""signpuddle_id"": ""1771"", ""sign_fsw"": ""AS19a20S2fe00S15a18S2fe00S21406S2e700S20500M520x524S15a18480x477S19a20492x476S2e700501x499"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.069, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/YouTube_YT.mp4,ba6ac0a6e23d0e19ad25f0d3170bf8d7,0,0,en,ase,whatsthatsign,"YouTube, YT","{""signpuddle_id"": ""1770"", ""sign_fsw"": ""AS19a20S2fe00S10006S1fb20M514x522S19a20486x479S1fb20493x503"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.735, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Yugoslavia_Yugoslavian.mp4,adb6ad890d8a7f1aa3e07a070a2daf6a,0,0,en,ase,whatsthatsign,"Yugoslavia, Yugoslavian","{""signpuddle_id"": ""2229"", ""sign_fsw"": ""AS1821dS38511S10006S20500S22a05S20500M521x523S36d00479x478S1821d473x485S20500507x512S22a05494x497"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.8, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/Z.mp4,7a3ea62c85c1191912187c60f9eb76d0,0,0,en,ase,whatsthatsign,Z,"{""signpuddle_id"": ""17"", ""sign_fsw"": ""AS10020S2fe00S10006S2450aM518x517S10020482x487S2450a487x483"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.502, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/_1_1_dollar_one_dollar.mp4,56302cb1f48398ecd70360b4ab8e323b,0,0,en,ase,whatsthatsign,"$1, 1 dollar, one dollar, a dollar","{""signpuddle_id"": ""1793"", ""sign_fsw"": ""AS10020S2fe00S10006S2df00M517x526S10020502x496S2df00483x475"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.768, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/_2_2_dollars_two_dollars.mp4,cf4ccaf1350e3678dd92d1590aa13db5,0,0,en,ase,whatsthatsign,"$2, 2 dollars, two dollars","{""signpuddle_id"": ""1794"", ""sign_fsw"": ""AS10e20S2fe00S10006S2df00M517x526S10e20502x496S2df00483x475"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.835, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/_3D_object__fronted_.mp4,be46f3cc458e4f43bbe6f1f36d48e6e4,0,0,en,ase,whatsthatsign,"(3D object, fronted)","{""signpuddle_id"": ""661"", ""sign_fsw"": ""AS16d26S2fe00S10006S2f900M510x513S16d26490x488S2f900494x508"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.902, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
